3.65,0.0564157,0.0555921,0.0760169,0.00755752,,,,,,,
3.7,0.0605077,0.0592362,0.0801251,0.00794128,,,,,,,
3.75,0.0646336,0.0628193,0.0838876,0.00833513,,,,,,,
3.8,0.0689005,0.0665751,0.0875128,0.00875757,,,,,,,
3.85,0.0732407,0.0704774,0.0912646,0.0092087,,,,,,,
3.9,0.0775649,0.074462,0.0950245,0.00966351,,,,,,,
3.95,0.0819765,0.0785832,0.0988703,0.01013062,,,,,,,
4,0.086446,0.0827875,0.099995,0.01062839,,,,,,,
4.05,0.0908876,0.0869738,0.0999949,0.0111097,,,,,,,
4.1,0.0954176,0.0912652,0.099995,0.01122241,,,,,,,
4.15,0.0999053,0.095575,0.099995,0.01127609,,,,,,,
4.2,0.0999953,0.0998431,0.0999948,0.0113138,,,,,,,
4.25,0.0999953,0.0999952,0.0999949,0.0113469,,,,,,,
4.3,0.0999953,0.0999952,0.0999949,0.01137393,,,,,,,
4.35,0.0999952,0.0999953,0.0999949,0.0113991,,,,,,,
4.4,0.0999951,0.0999952,0.099995,0.0153576,,,,,,,
4.45,0.0999953,0.0999953,0.099995,0.0160348,,,,,,,
4.5,0.0999951,0.0999953,0.0999949,0.0167435,,,,,,,
4.55,0.099995,0.0999953,0.0999949,0.0175021,,,,,,,
4.6,0.0999954,0.0999954,0.099995,0.0183126,,,,,,,
4.65,0.0999952,0.0999953,0.0999949,0.0191345,,,,,,,
4.7,0.0999952,0.0999952,0.099995,0.0200004,,,,,,,
4.75,0.0999952,0.0999953,0.0999949,0.020895,,,,,,,
4.8,0.0999952,0.0999953,0.0999949,0.0218533,,,,,,,
4.85,0.0999951,0.0999951,0.0999949,0.0228679,,,,,,,
4.9,0.0999953,0.0999953,0.099995,0.0239444,,,,,,,
4.95,0.0999953,0.0999953,0.0999948,0.0250652,,,,,,,
5,0.0999951,0.0999952,0.099995,0.0262887,,,,,,,
,3,4,5,2,,,,,,,
