4.05,0.0917204,0.0885851,0.0999965,0.0150715,,,,,,,
4.1,0.0968167,0.0930664,0.0999966,0.0160454,,,,,,,
4.15,0.0999964,0.0974561,0.0999967,0.0170929,,,,,,,
4.2,0.0999963,0.0999963,0.0999965,0.0181651,,,,,,,
4.25,0.0999964,0.0999963,0.0999964,0.0192894,,,,,,,
4.3,0.0999964,0.0999964,0.0999966,0.0204673,,,,,,,
4.35,0.0999963,0.0999962,0.0999964,0.0218256,,,,,,,
4.4,0.0999963,0.0999963,0.0999965,0.0231675,,,,,,,
4.45,0.0999963,0.0999963,0.0999966,0.0247126,,,,,,,
4.5,0.0999963,0.0999963,0.0999965,0.0258282,,,,,,,
4.55,0.0999964,0.0999964,0.0999967,0.0273441,,,,,,,
4.6,0.0999963,0.0999964,0.0999967,0.0290915,,,,,,,
4.65,0.0999961,0.0999963,0.0999965,0.0309475,,,,,,,
4.7,0.0999962,0.0999964,0.0999966,0.0328773,,,,,,,
4.75,0.0999964,0.0999963,0.0999965,0.0348901,,,,,,,
4.8,0.0999962,0.0999963,0.0999965,0.0376875,,,,,,,
4.85,0.0999964,0.0999964,0.0999966,0.0401347,,,,,,,
4.9,0.0999963,0.0999963,0.0999965,0.0425188,,,,,,,
4.95,0.0999962,0.0999964,0.0999965,0.0447697,,,,,,,
5,0.0999964,0.0999964,0.0999966,0.0471695,,,,,,,
,3,4,5,2,,,,,,,
