4.2,0.01132443,-2.75E-12,3.53E-08,0.0113632
4.25,0.01135947,4.61E-12,7.29E-09,0.01138952
4.3,0.01139188,-2.63E-12,6.78E-10,0.0046088
4.35,0.0162681,4.50E-12,2.58E-09,0.00929139
4.4,0.0171922,-2.49E-12,2.15E-09,0.0186669
4.45,0.0181937,4.35E-12,1.66E-10,0.0109599
4.5,0.0192556,-2.31E-12,4.93E-11,0.00663322
4.55,0.0203991,4.21E-12,7.27E-10,0.0220153
4.6,0.0216175,-2.15E-12,1.24E-10,0.0185406
4.65,0.0229028,4.07E-12,6.58E-10,0.00672665
4.7,0.0242984,-2.13E-12,4.01E-09,0.01029219
4.75,0.0257803,3.97E-12,8.90E-09,0.0263347
4.8,0.0273441,-1.85E-12,6.25E-09,0.0167419
4.85,0.0290267,3.96E-12,9.31E-10,0.00757006
4.9,0.0308071,-2.66E-12,1.99E-10,0.01024776
4.95,0.0327144,4.69E-12,2.31E-10,0.0298612
5,0.0347711,-2.49E-12,2.11E-09,0.0278715
,2,3.00E+00,4.00E+00,5
